center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses02F_script03_1_F021,Ses02F_script03_1_F020,Ses02F_script03_1_M024,hap,hap,neu,2,1,0,0,0
Ses02F_script03_1_M025,Ses02F_script03_1_M024,Ses02F_script03_1_F021,neu,neu,hap,2,1,0,0,0
Ses02F_script03_1_F022,Ses02F_script03_1_F021,Ses02F_script03_1_M025,hap,hap,neu,2,1,0,0,0
Ses02F_script03_1_M026,Ses02F_script03_1_M025,Ses02F_script03_1_F022,neu,neu,hap,2,1,0,0,0
Ses02F_script03_1_F023,Ses02F_script03_1_F022,Ses02F_script03_1_M026,hap,hap,neu,2,1,0,0,0
Ses02F_script03_1_F024,Ses02F_script03_1_F023,Ses02F_script03_1_M027,hap,hap,xxx,2,1,0,0,0
Ses02F_script03_1_F025,Ses02F_script03_1_F024,Ses02F_script03_1_M028,hap,hap,neu,2,1,0,0,0
Ses02F_script03_1_M029,Ses02F_script03_1_M028,Ses02F_script03_1_F025,neu,neu,hap,2,1,0,0,0
Ses02F_script03_1_F026,Ses02F_script03_1_F025,Ses02F_script03_1_M029,hap,hap,neu,2,1,0,0,0
Ses02F_script03_1_F029,Ses02F_script03_1_F028,Ses02F_script03_1_M032,hap,hap,hap,2,1,0,0,0
Ses02F_script03_1_M034,Ses02F_script03_1_M033,Ses02F_script03_1_F030,neu,neu,xxx,2,1,0,0,0
Ses02F_script03_2_M000,pad,pad,neu,pad,pad,None,None,0,None,None
Ses02F_script03_2_M001,Ses02F_script03_2_M000,Ses02F_script03_2_F000,neu,neu,xxx,2,1,0,0,0
Ses02F_script03_2_M007,Ses02F_script03_2_M006,Ses02F_script03_2_F006,ang,ang,xxx,2,1,0,0,0
Ses02F_script03_2_F012,Ses02F_script03_2_F011,Ses02F_script03_2_M012,neu,neu,fru,2,1,0,0,0
Ses02F_script03_2_F014,Ses02F_script03_2_F013,Ses02F_script03_2_M014,ang,ang,xxx,2,1,0,0,0
Ses02F_script03_2_F035,Ses02F_script03_2_F034,Ses02F_script03_2_M036,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M037,Ses02F_script03_2_M036,Ses02F_script03_2_F035,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F036,Ses02F_script03_2_F035,Ses02F_script03_2_M037,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M038,Ses02F_script03_2_M037,Ses02F_script03_2_F036,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F037,Ses02F_script03_2_F036,Ses02F_script03_2_M038,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M039,Ses02F_script03_2_M038,Ses02F_script03_2_F037,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F038,Ses02F_script03_2_F037,Ses02F_script03_2_M039,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F039,Ses02F_script03_2_F038,Ses02F_script03_2_M040,ang,ang,fru,2,1,0,0,0
Ses02F_script03_2_F040,Ses02F_script03_2_F039,Ses02F_script03_2_M041,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M042,Ses02F_script03_2_M041,Ses02F_script03_2_F040,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F041,Ses02F_script03_2_F040,Ses02F_script03_2_M042,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M043,Ses02F_script03_2_M042,Ses02F_script03_2_F041,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F042,Ses02F_script03_2_F041,Ses02F_script03_2_M043,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M044,Ses02F_script03_2_M043,Ses02F_script03_2_F042,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F043,Ses02F_script03_2_F042,Ses02F_script03_2_M044,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M045,Ses02F_script03_2_M044,Ses02F_script03_2_F043,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M046,Ses02F_script03_2_M045,Ses02F_script03_2_F043,ang,ang,ang,1,2,0,0,0
Ses02F_script03_2_M047,Ses02F_script03_2_M046,Ses02F_script03_2_F043,ang,ang,ang,1,3,0,0,0
Ses02M_impro01_F000,pad,Ses02M_impro01_M000,neu,pad,fru,None,1,0,None,0
Ses02M_impro01_M002,Ses02M_impro01_M001,Ses02M_impro01_F000,neu,neu,neu,1,2,0,0,0
Ses02M_impro01_F001,Ses02M_impro01_F000,Ses02M_impro01_M002,neu,neu,neu,3,1,0,0,0
Ses02M_impro01_F002,Ses02M_impro01_F001,Ses02M_impro01_M002,neu,neu,neu,1,2,0,0,0
Ses02M_impro01_M003,Ses02M_impro01_M002,Ses02M_impro01_F002,neu,neu,neu,3,1,0,0,0
Ses02M_impro01_F003,Ses02M_impro01_F002,Ses02M_impro01_M003,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_M004,Ses02M_impro01_M003,Ses02M_impro01_F003,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_F004,Ses02M_impro01_F003,Ses02M_impro01_M004,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_M005,Ses02M_impro01_M004,Ses02M_impro01_F004,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_F005,Ses02M_impro01_F004,Ses02M_impro01_M005,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_F006,Ses02M_impro01_F005,Ses02M_impro01_M006,neu,neu,fru,2,1,0,0,0
Ses02M_impro01_M008,Ses02M_impro01_M007,Ses02M_impro01_F006,ang,ang,neu,1,2,0,0,0
Ses02M_impro01_M009,Ses02M_impro01_M008,Ses02M_impro01_F008,ang,ang,fru,3,1,0,0,0
Ses02M_impro01_M010,Ses02M_impro01_M009,Ses02M_impro01_F010,ang,ang,fru,3,1,0,0,0
Ses02M_impro01_M011,Ses02M_impro01_M010,Ses02M_impro01_F011,ang,ang,fru,2,1,0,0,0
Ses02M_impro01_F016,Ses02M_impro01_F015,Ses02M_impro01_M015,neu,neu,fru,2,1,0,0,0
Ses02M_impro01_M019,Ses02M_impro01_M018,Ses02M_impro01_F020,ang,ang,fru,3,1,0,0,0
Ses02M_impro02_F000,pad,pad,sad,pad,pad,None,None,0,None,None
Ses02M_impro02_M000,pad,Ses02M_impro02_F000,sad,pad,sad,None,1,0,None,0
Ses02M_impro02_F001,Ses02M_impro02_F000,Ses02M_impro02_M000,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_F002,Ses02M_impro02_F001,Ses02M_impro02_M000,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_M001,Ses02M_impro02_M000,Ses02M_impro02_F002,sad,sad,sad,3,1,0,0,0
Ses02M_impro02_F003,Ses02M_impro02_F002,Ses02M_impro02_M001,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_M002,Ses02M_impro02_M001,Ses02M_impro02_F003,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_F004,Ses02M_impro02_F003,Ses02M_impro02_M002,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_F005,Ses02M_impro02_F004,Ses02M_impro02_M004,sad,sad,xxx,3,1,0,0,0
Ses02M_impro02_F006,Ses02M_impro02_F005,Ses02M_impro02_M005,sad,sad,xxx,2,1,0,0,0
Ses02M_impro02_F007,Ses02M_impro02_F006,Ses02M_impro02_M006,sad,sad,xxx,2,1,0,0,0
Ses02M_impro02_F008,Ses02M_impro02_F007,Ses02M_impro02_M007,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_M008,Ses02M_impro02_M007,Ses02M_impro02_F008,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_M009,Ses02M_impro02_M008,Ses02M_impro02_F008,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_F009,Ses02M_impro02_F008,Ses02M_impro02_M009,sad,sad,sad,3,1,0,0,0
Ses02M_impro02_F010,Ses02M_impro02_F009,Ses02M_impro02_M009,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_F013,Ses02M_impro02_F012,Ses02M_impro02_M016,sad,sad,xxx,3,1,0,0,0
Ses02M_impro02_M018,Ses02M_impro02_M017,Ses02M_impro02_F013,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_F014,Ses02M_impro02_F013,Ses02M_impro02_M018,sad,sad,sad,3,1,0,0,0
Ses02M_impro03_M000,pad,pad,hap,pad,pad,None,None,0,None,None
Ses02M_impro03_F000,pad,Ses02M_impro03_M000,hap,pad,hap,None,1,0,None,0
Ses02M_impro03_M001,Ses02M_impro03_M000,Ses02M_impro03_F000,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F001,Ses02M_impro03_F000,Ses02M_impro03_M001,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F004,Ses02M_impro03_F003,Ses02M_impro03_M004,hap,hap,xxx,2,1,0,0,0
Ses02M_impro03_F005,Ses02M_impro03_F004,Ses02M_impro03_M005,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F008,Ses02M_impro03_F007,Ses02M_impro03_M007,hap,hap,xxx,2,1,0,0,0
Ses02M_impro03_M009,Ses02M_impro03_M008,Ses02M_impro03_F009,hap,hap,xxx,2,1,0,0,0
Ses02M_impro03_M010,Ses02M_impro03_M009,Ses02M_impro03_F010,hap,hap,xxx,2,1,0,0,0
Ses02M_impro03_M011,Ses02M_impro03_M010,Ses02M_impro03_F010,hap,hap,xxx,1,2,0,0,0
Ses02M_impro03_M012,Ses02M_impro03_M011,Ses02M_impro03_F011,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F012,Ses02M_impro03_F011,Ses02M_impro03_M012,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F013,Ses02M_impro03_F012,Ses02M_impro03_M013,hap,hap,xxx,2,1,0,0,0
Ses02M_impro03_M015,Ses02M_impro03_M014,Ses02M_impro03_F013,hap,hap,hap,1,2,0,0,0
Ses02M_impro03_M016,Ses02M_impro03_M015,Ses02M_impro03_F013,hap,hap,hap,1,3,0,0,0
Ses02M_impro03_F014,Ses02M_impro03_F013,Ses02M_impro03_M016,hap,hap,hap,4,1,0,0,0
Ses02M_impro03_M017,Ses02M_impro03_M016,Ses02M_impro03_F014,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F015,Ses02M_impro03_F014,Ses02M_impro03_M017,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M018,Ses02M_impro03_M017,Ses02M_impro03_F015,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F016,Ses02M_impro03_F015,Ses02M_impro03_M018,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M019,Ses02M_impro03_M018,Ses02M_impro03_F016,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F017,Ses02M_impro03_F016,Ses02M_impro03_M019,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M020,Ses02M_impro03_M019,Ses02M_impro03_F017,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F018,Ses02M_impro03_F017,Ses02M_impro03_M020,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M021,Ses02M_impro03_M020,Ses02M_impro03_F018,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F024,Ses02M_impro03_F023,Ses02M_impro03_M026,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M027,Ses02M_impro03_M026,Ses02M_impro03_F024,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M028,Ses02M_impro03_M027,Ses02M_impro03_F025,hap,hap,xxx,2,1,0,0,0
Ses02M_impro03_M031,Ses02M_impro03_M030,Ses02M_impro03_F028,hap,hap,hap,2,1,0,0,0
Ses02M_impro04_F000,pad,Ses02M_impro04_M000,neu,pad,fru,None,1,0,None,0
Ses02M_impro04_F001,Ses02M_impro04_F000,Ses02M_impro04_M002,neu,neu,fru,3,1,0,0,0
Ses02M_impro04_F002,Ses02M_impro04_F001,Ses02M_impro04_M004,neu,neu,fru,3,1,0,0,0
Ses02M_impro04_F003,Ses02M_impro04_F002,Ses02M_impro04_M004,neu,neu,fru,1,2,0,0,0
Ses02M_impro04_F004,Ses02M_impro04_F003,Ses02M_impro04_M005,neu,neu,fru,2,1,0,0,0
Ses02M_impro04_F005,Ses02M_impro04_F004,Ses02M_impro04_M007,neu,neu,fru,3,1,0,0,0
Ses02M_impro04_F006,Ses02M_impro04_F005,Ses02M_impro04_M009,neu,neu,fru,3,1,0,0,0
Ses02M_impro04_F007,Ses02M_impro04_F006,Ses02M_impro04_M010,neu,neu,fru,2,1,0,0,0
Ses02M_impro04_F008,Ses02M_impro04_F007,Ses02M_impro04_M011,neu,neu,fru,2,1,0,0,0
Ses02M_impro04_F011,Ses02M_impro04_F010,Ses02M_impro04_M017,neu,neu,fru,1,2,0,0,0
Ses02M_impro04_F012,Ses02M_impro04_F011,Ses02M_impro04_M017,neu,neu,fru,1,3,0,0,0
Ses02M_impro04_F015,Ses02M_impro04_F014,Ses02M_impro04_M019,neu,neu,ang,1,3,0,0,0
Ses02M_impro04_F016,Ses02M_impro04_F015,Ses02M_impro04_M020,neu,neu,fru,2,1,0,0,0
Ses02M_impro05_M000,pad,pad,neu,pad,pad,None,None,0,None,None
Ses02M_impro05_F000,pad,Ses02M_impro05_M000,neu,pad,neu,None,1,0,None,0
Ses02M_impro05_M001,Ses02M_impro05_M000,Ses02M_impro05_F000,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F001,Ses02M_impro05_F000,Ses02M_impro05_M001,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_M002,Ses02M_impro05_M001,Ses02M_impro05_F001,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F002,Ses02M_impro05_F001,Ses02M_impro05_M002,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F003,Ses02M_impro05_F002,Ses02M_impro05_M002,neu,neu,neu,1,2,0,0,0
Ses02M_impro05_M003,Ses02M_impro05_M002,Ses02M_impro05_F003,neu,neu,neu,3,1,0,0,0
Ses02M_impro05_F004,Ses02M_impro05_F003,Ses02M_impro05_M003,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F005,Ses02M_impro05_F004,Ses02M_impro05_M004,neu,neu,sur,2,1,0,0,0
Ses02M_impro05_F006,Ses02M_impro05_F005,Ses02M_impro05_M004,neu,neu,sur,1,2,0,0,0
Ses02M_impro05_F007,Ses02M_impro05_F006,Ses02M_impro05_M005,neu,neu,xxx,2,1,0,0,0
Ses02M_impro05_F008,Ses02M_impro05_F007,Ses02M_impro05_M006,neu,neu,fru,2,1,0,0,0
Ses02M_impro05_F009,Ses02M_impro05_F008,Ses02M_impro05_M007,neu,neu,xxx,2,1,0,0,0
Ses02M_impro05_F010,Ses02M_impro05_F009,Ses02M_impro05_M008,neu,neu,fru,2,1,0,0,0
Ses02M_impro05_F011,Ses02M_impro05_F010,Ses02M_impro05_M009,neu,neu,xxx,2,1,0,0,0
Ses02M_impro05_F012,Ses02M_impro05_F011,Ses02M_impro05_M010,neu,neu,fru,2,1,0,0,0
Ses02M_impro05_F013,Ses02M_impro05_F012,Ses02M_impro05_M012,neu,neu,xxx,3,1,0,0,0
Ses02M_impro05_F014,Ses02M_impro05_F013,Ses02M_impro05_M012,neu,neu,xxx,1,2,0,0,0
Ses02M_impro05_F015,Ses02M_impro05_F014,Ses02M_impro05_M014,neu,neu,fru,3,1,0,0,0
Ses02M_impro05_F016,Ses02M_impro05_F015,Ses02M_impro05_M015,neu,neu,xxx,2,1,0,0,0
Ses02M_impro05_F017,Ses02M_impro05_F016,Ses02M_impro05_M016,neu,neu,ang,2,1,0,0,0
Ses02M_impro05_F018,Ses02M_impro05_F017,Ses02M_impro05_M016,neu,neu,ang,1,2,0,0,0
Ses02M_impro05_F019,Ses02M_impro05_F018,Ses02M_impro05_M018,neu,neu,ang,3,1,0,0,0
Ses02M_impro05_F020,Ses02M_impro05_F019,Ses02M_impro05_M020,neu,neu,fru,3,1,0,0,0
Ses02M_impro05_F021,Ses02M_impro05_F020,Ses02M_impro05_M020,neu,neu,fru,1,2,0,0,0
Ses02M_impro05_F024,Ses02M_impro05_F023,Ses02M_impro05_M024,neu,neu,fru,3,1,0,0,0
Ses02M_impro05_F025,Ses02M_impro05_F024,Ses02M_impro05_M025,neu,neu,ang,2,1,0,0,0
Ses02M_impro05_F026,Ses02M_impro05_F025,Ses02M_impro05_M025,neu,neu,ang,1,2,0,0,0
Ses02M_impro05_M026,Ses02M_impro05_M025,Ses02M_impro05_F026,ang,ang,neu,3,1,0,0,0
Ses02M_impro06_M000,pad,Ses02M_impro06_F000,sad,pad,xxx,None,1,0,None,0
Ses02M_impro06_M001,Ses02M_impro06_M000,Ses02M_impro06_F001,sad,sad,sur,2,1,0,0,0
Ses02M_impro06_M002,Ses02M_impro06_M001,Ses02M_impro06_F001,sad,sad,sur,1,2,0,0,0
Ses02M_impro06_M003,Ses02M_impro06_M002,Ses02M_impro06_F002,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F003,Ses02M_impro06_F002,Ses02M_impro06_M003,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M004,Ses02M_impro06_M003,Ses02M_impro06_F003,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F004,Ses02M_impro06_F003,Ses02M_impro06_M004,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M005,Ses02M_impro06_M004,Ses02M_impro06_F004,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M006,Ses02M_impro06_M005,Ses02M_impro06_F004,sad,sad,sad,1,2,0,0,0
Ses02M_impro06_F005,Ses02M_impro06_F004,Ses02M_impro06_M006,sad,sad,sad,3,1,0,0,0
Ses02M_impro06_M007,Ses02M_impro06_M006,Ses02M_impro06_F005,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F006,Ses02M_impro06_F005,Ses02M_impro06_M007,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M008,Ses02M_impro06_M007,Ses02M_impro06_F006,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F007,Ses02M_impro06_F006,Ses02M_impro06_M008,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M009,Ses02M_impro06_M008,Ses02M_impro06_F007,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F008,Ses02M_impro06_F007,Ses02M_impro06_M009,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M010,Ses02M_impro06_M009,Ses02M_impro06_F008,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F009,Ses02M_impro06_F008,Ses02M_impro06_M010,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M011,Ses02M_impro06_M010,Ses02M_impro06_F009,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M012,Ses02M_impro06_M011,Ses02M_impro06_F009,sad,sad,sad,1,2,0,0,0
Ses02M_impro06_F010,Ses02M_impro06_F009,Ses02M_impro06_M012,sad,sad,sad,3,1,0,0,0
Ses02M_impro06_M013,Ses02M_impro06_M012,Ses02M_impro06_F010,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F011,Ses02M_impro06_F010,Ses02M_impro06_M013,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M014,Ses02M_impro06_M013,Ses02M_impro06_F011,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F012,Ses02M_impro06_F011,Ses02M_impro06_M014,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M015,Ses02M_impro06_M014,Ses02M_impro06_F012,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F013,Ses02M_impro06_F012,Ses02M_impro06_M015,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M016,Ses02M_impro06_M015,Ses02M_impro06_F013,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M017,Ses02M_impro06_M016,Ses02M_impro06_F013,sad,sad,sad,1,2,0,0,0
Ses02M_impro06_M018,Ses02M_impro06_M017,Ses02M_impro06_F013,sad,sad,sad,1,3,0,0,0
Ses02M_impro06_F014,Ses02M_impro06_F013,Ses02M_impro06_M018,sad,sad,sad,4,1,0,0,0
Ses02M_impro06_M019,Ses02M_impro06_M018,Ses02M_impro06_F014,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F015,Ses02M_impro06_F014,Ses02M_impro06_M019,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M020,Ses02M_impro06_M019,Ses02M_impro06_F015,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F016,Ses02M_impro06_F015,Ses02M_impro06_M020,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M021,Ses02M_impro06_M020,Ses02M_impro06_F016,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F017,Ses02M_impro06_F016,Ses02M_impro06_M021,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M022,Ses02M_impro06_M021,Ses02M_impro06_F017,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M023,Ses02M_impro06_M022,Ses02M_impro06_F017,sad,sad,sad,1,2,0,0,0
Ses02M_impro06_F018,Ses02M_impro06_F017,Ses02M_impro06_M023,sad,sad,sad,3,1,0,0,0
Ses02M_impro07_F000,pad,Ses02M_impro07_M000,hap,pad,xxx,None,1,0,None,0
Ses02M_impro07_F001,Ses02M_impro07_F000,Ses02M_impro07_M001,hap,hap,xxx,2,1,0,0,0
Ses02M_impro07_F004,Ses02M_impro07_F003,Ses02M_impro07_M005,hap,hap,xxx,3,1,0,0,0
Ses02M_impro07_F005,Ses02M_impro07_F004,Ses02M_impro07_M005,hap,hap,xxx,1,2,0,0,0
Ses02M_impro07_F006,Ses02M_impro07_F005,Ses02M_impro07_M006,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_M007,Ses02M_impro07_M006,Ses02M_impro07_F006,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_F007,Ses02M_impro07_F006,Ses02M_impro07_M007,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_F008,Ses02M_impro07_F007,Ses02M_impro07_M007,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_M008,Ses02M_impro07_M007,Ses02M_impro07_F008,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M009,Ses02M_impro07_M008,Ses02M_impro07_F008,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F009,Ses02M_impro07_F008,Ses02M_impro07_M009,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M010,Ses02M_impro07_M009,Ses02M_impro07_F009,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_M011,Ses02M_impro07_M010,Ses02M_impro07_F009,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F010,Ses02M_impro07_F009,Ses02M_impro07_M011,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_F011,Ses02M_impro07_F010,Ses02M_impro07_M012,hap,hap,xxx,2,1,0,0,0
Ses02M_impro07_M014,Ses02M_impro07_M013,Ses02M_impro07_F011,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F012,Ses02M_impro07_F011,Ses02M_impro07_M014,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M015,Ses02M_impro07_M014,Ses02M_impro07_F012,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_F013,Ses02M_impro07_F012,Ses02M_impro07_M015,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_F014,Ses02M_impro07_F013,Ses02M_impro07_M015,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F015,Ses02M_impro07_F014,Ses02M_impro07_M016,hap,hap,xxx,2,1,0,0,0
Ses02M_impro07_F016,Ses02M_impro07_F015,Ses02M_impro07_M017,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_F017,Ses02M_impro07_F016,Ses02M_impro07_M017,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_M018,Ses02M_impro07_M017,Ses02M_impro07_F017,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M019,Ses02M_impro07_M018,Ses02M_impro07_F017,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F018,Ses02M_impro07_F017,Ses02M_impro07_M019,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M020,Ses02M_impro07_M019,Ses02M_impro07_F018,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_M021,Ses02M_impro07_M020,Ses02M_impro07_F018,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F019,Ses02M_impro07_F018,Ses02M_impro07_M021,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M022,Ses02M_impro07_M021,Ses02M_impro07_F019,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_M023,Ses02M_impro07_M022,Ses02M_impro07_F019,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F020,Ses02M_impro07_F019,Ses02M_impro07_M023,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M024,Ses02M_impro07_M023,Ses02M_impro07_F020,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_M025,Ses02M_impro07_M024,Ses02M_impro07_F020,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_M026,Ses02M_impro07_M025,Ses02M_impro07_F020,hap,hap,hap,1,3,0,0,0
Ses02M_impro07_F021,Ses02M_impro07_F020,Ses02M_impro07_M026,hap,hap,hap,4,1,0,0,0
Ses02M_impro07_F022,Ses02M_impro07_F021,Ses02M_impro07_M027,hap,hap,xxx,2,1,0,0,0
Ses02M_impro07_F023,Ses02M_impro07_F022,Ses02M_impro07_M028,hap,hap,xxx,2,1,0,0,0
Ses02M_impro07_F024,Ses02M_impro07_F023,Ses02M_impro07_M029,hap,hap,hap,2,1,0,0,0
Ses02M_impro07_F025,Ses02M_impro07_F024,Ses02M_impro07_M029,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_M030,Ses02M_impro07_M029,Ses02M_impro07_F025,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_M031,Ses02M_impro07_M030,Ses02M_impro07_F025,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F026,Ses02M_impro07_F025,Ses02M_impro07_M031,hap,hap,hap,3,1,0,0,0
Ses02M_impro07_F027,Ses02M_impro07_F026,Ses02M_impro07_M031,hap,hap,hap,1,2,0,0,0
Ses02M_impro07_F028,Ses02M_impro07_F027,Ses02M_impro07_M031,hap,hap,hap,1,3,0,0,0
Ses02M_impro07_M032,Ses02M_impro07_M031,Ses02M_impro07_F028,hap,hap,hap,4,1,0,0,0
Ses02M_impro07_F029,Ses02M_impro07_F028,Ses02M_impro07_M032,hap,hap,hap,2,1,0,0,0
Ses02M_impro08_M000,pad,pad,neu,pad,pad,None,None,0,None,None
Ses02M_impro08_F000,pad,Ses02M_impro08_M000,hap,pad,neu,None,1,0,None,0
Ses02M_impro08_F001,Ses02M_impro08_F000,Ses02M_impro08_M001,hap,hap,xxx,2,1,0,0,0
Ses02M_impro08_F002,Ses02M_impro08_F001,Ses02M_impro08_M001,hap,hap,xxx,1,2,0,0,0
Ses02M_impro08_M003,Ses02M_impro08_M002,Ses02M_impro08_F004,neu,neu,fru,3,1,0,0,0
Ses02M_impro08_M004,Ses02M_impro08_M003,Ses02M_impro08_F004,neu,neu,fru,1,2,0,0,0
Ses02M_impro08_M005,Ses02M_impro08_M004,Ses02M_impro08_F005,neu,neu,fru,2,1,0,0,0
Ses02M_impro08_F007,Ses02M_impro08_F006,Ses02M_impro08_M006,neu,neu,xxx,2,1,0,0,0
Ses02M_impro08_F008,Ses02M_impro08_F007,Ses02M_impro08_M006,neu,neu,xxx,1,2,0,0,0
Ses02M_impro08_M008,Ses02M_impro08_M007,Ses02M_impro08_F010,neu,neu,neu,2,1,0,0,0
Ses02M_impro08_M009,Ses02M_impro08_M008,Ses02M_impro08_F011,neu,neu,fru,2,1,0,0,0
Ses02M_impro08_M010,Ses02M_impro08_M009,Ses02M_impro08_F012,neu,neu,xxx,2,1,0,0,0
