center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses01_happy_01_B_008,Ses01_happy_01_B_007,pad,Neutral,Neutral,pad,1,None,0,0,0
Ses01_happy_01_B_009,Ses01_happy_01_B_008,pad,Neutral,Neutral,pad,1,None,0,0,0
Ses01_happy_01_A_015,pad,Ses01_happy_01_B_010,Happiness,pad,Happiness,None,1,0,None,0
Ses01_happy_01_B_024,Ses01_happy_01_B_022,Ses01_happy_01_A_023,Happiness,Happiness,Neutral,2,1,0,0,0
Ses01_happy_01_A_027,Ses01_happy_01_A_023,Ses01_happy_01_B_024,Neutral,Neutral,Happiness,2,1,0,0,0
Ses01_happy_01_A_031,Ses01_happy_01_A_027,Ses01_happy_01_B_029,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_01_B_043,Ses01_happy_01_B_039,Ses01_happy_01_A_042,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_01_A_044,Ses01_happy_01_A_042,Ses01_happy_01_B_043,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_01_B_045,Ses01_happy_01_B_043,Ses01_happy_01_A_044,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_01_B_046,Ses01_happy_01_B_045,Ses01_happy_01_A_044,Neutral,Neutral,Neutral,1,2,0,0,0
Ses01_happy_01_B_047,Ses01_happy_01_B_046,Ses01_happy_01_A_044,Neutral,Neutral,Neutral,1,3,0,0,0
Ses01_happy_01_B_048,Ses01_happy_01_B_047,Ses01_happy_01_A_044,Neutral,Neutral,Neutral,1,4,0,0,0
Ses01_happy_01_B_049,Ses01_happy_01_B_048,Ses01_happy_01_A_044,Neutral,Neutral,Neutral,1,5,0,0,0
Ses01_happy_01_A_050,Ses01_happy_01_A_044,Ses01_happy_01_B_049,Neutral,Neutral,Neutral,6,1,0,0,0
Ses01_happy_01_B_052,Ses01_happy_01_B_049,Ses01_happy_01_A_050,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_01_B_053,Ses01_happy_01_B_052,Ses01_happy_01_A_050,Neutral,Neutral,Neutral,1,2,0,0,0
Ses01_happy_01_A_054,Ses01_happy_01_A_050,Ses01_happy_01_B_053,Neutral,Neutral,Neutral,3,1,0,0,0
Ses01_happy_02_B_001,pad,pad,Neutral,pad,pad,None,None,0,None,None
Ses01_happy_02_B_002,Ses01_happy_02_B_001,pad,Neutral,Neutral,pad,1,None,0,0,0
Ses01_happy_02_B_003,Ses01_happy_02_B_002,pad,Neutral,Neutral,pad,1,None,0,0,0
Ses01_happy_02_A_004,pad,Ses01_happy_02_B_003,Neutral,pad,Neutral,None,1,0,None,0
Ses01_happy_02_B_006,Ses01_happy_02_B_003,Ses01_happy_02_A_005,Neutral,Neutral,Happiness,3,1,0,0,0
Ses01_happy_02_B_008,Ses01_happy_02_B_006,Ses01_happy_02_A_007,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_02_B_009,Ses01_happy_02_B_008,Ses01_happy_02_A_007,Neutral,Neutral,Neutral,1,2,0,0,0
Ses01_happy_02_A_010,Ses01_happy_02_A_007,Ses01_happy_02_B_009,Neutral,Neutral,Neutral,3,1,0,0,0
Ses01_happy_02_B_011,Ses01_happy_02_B_009,Ses01_happy_02_A_010,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_02_A_012,Ses01_happy_02_A_010,Ses01_happy_02_B_011,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_02_B_014,Ses01_happy_02_B_011,Ses01_happy_02_A_012,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_02_A_015,Ses01_happy_02_A_012,Ses01_happy_02_B_014,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_02_A_017,Ses01_happy_02_A_015,Ses01_happy_02_B_014,Neutral,Neutral,Neutral,1,2,0,0,0
Ses01_happy_02_B_018,Ses01_happy_02_B_014,Ses01_happy_02_A_017,Neutral,Neutral,Neutral,3,1,0,0,0
Ses01_happy_02_A_019,Ses01_happy_02_A_017,Ses01_happy_02_B_018,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_02_A_021,Ses01_happy_02_A_019,Ses01_happy_02_B_020,Neutral,Neutral,Surprise,2,1,0,0,0
Ses01_happy_02_A_023,Ses01_happy_02_A_021,Ses01_happy_02_B_022,Neutral,Neutral,Surprise,2,1,0,0,0
Ses01_happy_02_A_028,Ses01_happy_02_A_026,Ses01_happy_02_B_027,Happiness,Happiness,Relaxation,2,1,0,0,0
Ses01_happy_02_A_029,Ses01_happy_02_A_028,Ses01_happy_02_B_027,Happiness,Happiness,Relaxation,1,2,0,0,0
Ses01_happy_02_B_032,Ses01_happy_02_B_030,Ses01_happy_02_A_029,Neutral,Neutral,Happiness,1,2,0,0,0
Ses01_happy_02_A_034,Ses01_happy_02_A_029,Ses01_happy_02_B_032,Happiness,Happiness,Neutral,3,1,0,0,0
Ses01_happy_02_B_035,Ses01_happy_02_B_032,Ses01_happy_02_A_034,Neutral,Neutral,Happiness,2,1,0,0,0
Ses01_happy_02_A_036,Ses01_happy_02_A_034,Ses01_happy_02_B_035,Happiness,Happiness,Neutral,2,1,0,0,0
Ses01_happy_02_B_037,Ses01_happy_02_B_035,Ses01_happy_02_A_036,Neutral,Neutral,Happiness,2,1,0,0,0
Ses01_happy_02_A_039,Ses01_happy_02_A_036,Ses01_happy_02_B_037,Happiness,Happiness,Neutral,2,1,0,0,0
Ses01_happy_02_B_040,Ses01_happy_02_B_037,Ses01_happy_02_A_039,Neutral,Neutral,Happiness,2,1,0,0,0
Ses01_happy_02_A_041,Ses01_happy_02_A_039,Ses01_happy_02_B_040,Happiness,Happiness,Neutral,2,1,0,0,0
Ses01_happy_02_A_044,Ses01_happy_02_A_041,Ses01_happy_02_B_043,Happiness,Happiness,Surprise,2,1,0,0,0
Ses01_happy_02_A_046,Ses01_happy_02_A_044,Ses01_happy_02_B_045,Happiness,Happiness,Neutral,2,1,0,0,0
Ses01_happy_02_B_049,Ses01_happy_02_B_045,Ses01_happy_02_A_047,Neutral,Neutral,Neutral,3,1,0,0,0
Ses01_happy_02_A_052,Ses01_happy_02_A_050,Ses01_happy_02_B_049,Happiness,Happiness,Neutral,1,2,0,0,0
Ses01_happy_02_A_054,Ses01_happy_02_A_052,Ses01_happy_02_B_053,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_B_056,Ses01_happy_02_B_053,Ses01_happy_02_A_054,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_057,Ses01_happy_02_A_054,Ses01_happy_02_B_056,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_B_058,Ses01_happy_02_B_056,Ses01_happy_02_A_057,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_059,Ses01_happy_02_A_057,Ses01_happy_02_B_058,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_B_060,Ses01_happy_02_B_058,Ses01_happy_02_A_059,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_061,Ses01_happy_02_A_059,Ses01_happy_02_B_060,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_063,Ses01_happy_02_A_061,Ses01_happy_02_B_060,Happiness,Happiness,Happiness,1,2,0,0,0
Ses01_happy_02_B_065,Ses01_happy_02_B_060,Ses01_happy_02_A_063,Happiness,Happiness,Happiness,3,1,0,0,0
Ses01_happy_02_A_066,Ses01_happy_02_A_063,Ses01_happy_02_B_065,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_B_067,Ses01_happy_02_B_065,Ses01_happy_02_A_066,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_068,Ses01_happy_02_A_066,Ses01_happy_02_B_067,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_B_069,Ses01_happy_02_B_067,Ses01_happy_02_A_068,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_071,Ses01_happy_02_A_068,Ses01_happy_02_B_069,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_072,Ses01_happy_02_A_071,Ses01_happy_02_B_069,Happiness,Happiness,Happiness,1,2,0,0,0
Ses01_happy_02_B_073,Ses01_happy_02_B_069,Ses01_happy_02_A_072,Happiness,Happiness,Happiness,3,1,0,0,0
Ses01_happy_02_A_074,Ses01_happy_02_A_072,Ses01_happy_02_B_073,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_02_A_080,Ses01_happy_02_A_079,Ses01_happy_02_B_077,Happiness,Happiness,Happiness,1,2,0,0,0
Ses01_happy_03_B_007,Ses01_happy_03_B_005,Ses01_happy_03_A_006,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_03_A_008,Ses01_happy_03_A_006,Ses01_happy_03_B_007,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_03_B_009,Ses01_happy_03_B_007,Ses01_happy_03_A_008,Neutral,Neutral,Neutral,2,1,0,0,0
Ses01_happy_03_B_010,Ses01_happy_03_B_009,Ses01_happy_03_A_008,Neutral,Neutral,Neutral,1,2,0,0,0
Ses01_happy_03_B_014,Ses01_happy_03_B_012,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,2,1,0,0,0
Ses01_happy_03_B_015,Ses01_happy_03_B_014,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,2,0,0,0
Ses01_happy_03_B_017,Ses01_happy_03_B_015,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,3,0,0,0
Ses01_happy_03_B_018,Ses01_happy_03_B_017,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,4,0,0,0
Ses01_happy_03_B_019,Ses01_happy_03_B_018,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,5,0,0,0
Ses01_happy_03_B_021,Ses01_happy_03_B_019,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,6,0,0,0
Ses01_happy_03_B_023,Ses01_happy_03_B_021,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,7,0,0,0
Ses01_happy_03_B_025,Ses01_happy_03_B_023,Ses01_happy_03_A_013,Happiness,Happiness,Surprise,1,8,0,0,0
Ses01_happy_03_B_026,Ses01_happy_03_B_025,pad,Happiness,Happiness,pad,1,None,0,0,0
Ses01_happy_03_A_028,pad,Ses01_happy_03_B_026,Happiness,pad,Happiness,None,1,0,None,0
Ses01_happy_03_B_029,Ses01_happy_03_B_026,Ses01_happy_03_A_028,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_03_A_030,Ses01_happy_03_A_028,Ses01_happy_03_B_029,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_03_B_031,Ses01_happy_03_B_029,Ses01_happy_03_A_030,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_03_B_034,Ses01_happy_03_B_031,Ses01_happy_03_A_030,Happiness,Happiness,Happiness,1,2,0,0,0
Ses01_happy_03_A_035,Ses01_happy_03_A_030,Ses01_happy_03_B_034,Happiness,Happiness,Happiness,3,1,0,0,0
Ses01_happy_03_B_037,Ses01_happy_03_B_034,Ses01_happy_03_A_035,Happiness,Happiness,Happiness,2,1,0,0,0
Ses01_happy_03_B_039,Ses01_happy_03_B_037,Ses01_happy_03_A_035,Happiness,Happiness,Happiness,1,2,0,0,0
Ses02_happy_05_B_001,pad,pad,Happiness,pad,pad,None,None,0,None,None
Ses02_happy_05_A_002,pad,Ses02_happy_05_B_001,Happiness,pad,Happiness,None,1,0,None,0
Ses02_happy_05_B_003,Ses02_happy_05_B_001,Ses02_happy_05_A_002,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_B_007,Ses02_happy_05_B_004,Ses02_happy_05_A_006,Neutral,Neutral,Happiness,3,1,0,0,0
Ses02_happy_05_B_008,Ses02_happy_05_B_007,Ses02_happy_05_A_006,Neutral,Neutral,Happiness,1,2,0,0,0
Ses02_happy_05_A_009,Ses02_happy_05_A_006,Ses02_happy_05_B_008,Happiness,Happiness,Neutral,3,1,0,0,0
Ses02_happy_05_A_011,Ses02_happy_05_A_009,Ses02_happy_05_B_010,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_014,Ses02_happy_05_A_011,Ses02_happy_05_B_010,Happiness,Happiness,Happiness,1,2,0,0,0
Ses02_happy_05_B_015,Ses02_happy_05_B_010,Ses02_happy_05_A_014,Happiness,Happiness,Happiness,3,1,0,0,0
Ses02_happy_05_A_016,Ses02_happy_05_A_014,Ses02_happy_05_B_015,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_017,Ses02_happy_05_A_016,Ses02_happy_05_B_015,Happiness,Happiness,Happiness,1,2,0,0,0
Ses02_happy_05_B_018,Ses02_happy_05_B_015,Ses02_happy_05_A_017,Happiness,Happiness,Happiness,3,1,0,0,0
Ses02_happy_05_B_022,Ses02_happy_05_B_021,Ses02_happy_05_A_020,Happiness,Happiness,Surprise,1,2,0,0,0
Ses02_happy_05_A_025,Ses02_happy_05_A_023,Ses02_happy_05_B_024,Happiness,Happiness,Anger,2,1,0,0,0
Ses02_happy_05_A_028,Ses02_happy_05_A_025,Ses02_happy_05_B_026,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_B_029,Ses02_happy_05_B_026,Ses02_happy_05_A_028,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_030,Ses02_happy_05_A_028,Ses02_happy_05_B_029,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_031,Ses02_happy_05_A_030,Ses02_happy_05_B_029,Happiness,Happiness,Happiness,1,2,0,0,0
Ses02_happy_05_A_032,Ses02_happy_05_A_031,Ses02_happy_05_B_029,Happiness,Happiness,Happiness,1,3,0,0,0
Ses02_happy_05_B_033,Ses02_happy_05_B_029,Ses02_happy_05_A_032,Happiness,Happiness,Happiness,4,1,0,0,0
Ses02_happy_05_A_034,Ses02_happy_05_A_032,Ses02_happy_05_B_033,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_B_035,Ses02_happy_05_B_033,Ses02_happy_05_A_034,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_036,Ses02_happy_05_A_034,Ses02_happy_05_B_035,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_B_037,Ses02_happy_05_B_035,Ses02_happy_05_A_036,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_038,Ses02_happy_05_A_036,Ses02_happy_05_B_037,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_B_039,Ses02_happy_05_B_037,Ses02_happy_05_A_038,Happiness,Happiness,Happiness,2,1,0,0,0
Ses02_happy_05_A_044,Ses02_happy_05_A_042,Ses02_happy_05_B_043,Happiness,Happiness,Surprise,2,1,0,0,0
Ses02_happy_05_A_045,Ses02_happy_05_A_044,Ses02_happy_05_B_043,Happiness,Happiness,Surprise,1,2,0,0,0
Ses02_happy_05_B_047,Ses02_happy_05_B_046,Ses02_happy_05_A_045,Happiness,Happiness,Happiness,1,2,0,0,0
Ses02_happy_05_B_049,Ses02_happy_05_B_047,Ses02_happy_05_A_045,Happiness,Happiness,Happiness,1,3,0,0,0
Ses02_happy_06_A_001,pad,pad,Neutral,pad,pad,None,None,0,None,None
Ses02_happy_06_B_002,pad,Ses02_happy_06_A_001,Neutral,pad,Neutral,None,1,0,None,0
Ses02_happy_06_B_004,Ses02_happy_06_B_002,Ses02_happy_06_A_003,Neutral,Neutral,Frustration,2,1,0,0,0
Ses02_happy_06_B_011,Ses02_happy_06_B_007,Ses02_happy_06_A_010,Neutral,Neutral,Happiness,3,1,0,0,0
Ses02_happy_06_A_014,Ses02_happy_06_A_012,Ses02_happy_06_B_013,Neutral,Neutral,Surprise,2,1,0,0,0
Ses02_happy_06_A_015,Ses02_happy_06_A_014,Ses02_happy_06_B_013,Neutral,Neutral,Surprise,1,2,0,0,0
Ses02_happy_06_A_017,Ses02_happy_06_A_015,Ses02_happy_06_B_016,Neutral,Neutral,Surprise,2,1,0,0,0
Ses02_happy_06_A_020,Ses02_happy_06_A_017,Ses02_happy_06_B_019,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_B_023,Ses02_happy_06_B_019,Ses02_happy_06_A_021,Neutral,Neutral,Disappointment,3,1,0,0,0
Ses02_happy_06_B_025,Ses02_happy_06_B_023,Ses02_happy_06_A_024,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_A_026,Ses02_happy_06_A_024,Ses02_happy_06_B_025,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_B_027,Ses02_happy_06_B_025,Ses02_happy_06_A_026,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_B_029,Ses02_happy_06_B_027,Ses02_happy_06_A_028,Neutral,Neutral,Surprise,2,1,0,0,0
Ses02_happy_06_B_031,Ses02_happy_06_B_029,Ses02_happy_06_A_030,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_A_032,Ses02_happy_06_A_030,Ses02_happy_06_B_031,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_A_034,Ses02_happy_06_A_032,Ses02_happy_06_B_033,Neutral,Neutral,Surprise,2,1,0,0,0
Ses02_happy_06_A_035,Ses02_happy_06_A_034,Ses02_happy_06_B_033,Neutral,Neutral,Surprise,1,2,0,0,0
Ses02_happy_06_A_037,Ses02_happy_06_A_035,Ses02_happy_06_B_036,Neutral,Neutral,Neutral,2,1,0,0,0
Ses02_happy_06_A_042,Ses02_happy_06_A_040,Ses02_happy_06_B_041,Happiness,Happiness,Neutral,2,1,0,0,0
Ses02_happy_06_B_043,Ses02_happy_06_B_041,Ses02_happy_06_A_042,Neutral,Neutral,Happiness,2,1,0,0,0
Ses02_happy_06_A_044,Ses02_happy_06_A_042,Ses02_happy_06_B_043,Happiness,Happiness,Neutral,2,1,0,0,0
Ses02_happy_06_A_055,Ses02_happy_06_A_053,Ses02_happy_06_B_054,Happiness,Happiness,Surprise,2,1,0,0,0
Ses02_happy_06_B_058,Ses02_happy_06_B_057,Ses02_happy_06_A_055,Happiness,Happiness,Happiness,1,2,0,0,0
Ses02_happy_06_A_060,Ses02_happy_06_A_055,Ses02_happy_06_B_058,Happiness,Happiness,Happiness,3,1,0,0,0
Ses02_happy_06_A_062,Ses02_happy_06_A_060,Ses02_happy_06_B_061,Happiness,Happiness,Surprise,2,1,0,0,0
Ses03_happy_10_A_001,pad,pad,Happiness,pad,pad,None,None,0,None,None
Ses03_happy_10_B_002,pad,Ses03_happy_10_A_001,Happiness,pad,Happiness,None,1,0,None,0
Ses03_happy_10_A_003,Ses03_happy_10_A_001,Ses03_happy_10_B_002,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_004,Ses03_happy_10_B_002,Ses03_happy_10_A_003,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_006,Ses03_happy_10_B_004,Ses03_happy_10_A_003,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_B_009,Ses03_happy_10_B_006,Ses03_happy_10_A_008,Happiness,Happiness,Neutral,2,1,0,0,0
Ses03_happy_10_B_012,Ses03_happy_10_B_009,Ses03_happy_10_A_011,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_013,Ses03_happy_10_A_011,Ses03_happy_10_B_012,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_015,Ses03_happy_10_B_012,Ses03_happy_10_A_013,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_016,Ses03_happy_10_A_013,Ses03_happy_10_B_015,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_017,Ses03_happy_10_B_015,Ses03_happy_10_A_016,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_018,Ses03_happy_10_A_016,Ses03_happy_10_B_017,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_019,Ses03_happy_10_B_017,Ses03_happy_10_A_018,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_020,Ses03_happy_10_A_018,Ses03_happy_10_B_019,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_021,Ses03_happy_10_B_019,Ses03_happy_10_A_020,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_024,Ses03_happy_10_B_021,Ses03_happy_10_A_020,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_B_026,Ses03_happy_10_B_024,Ses03_happy_10_A_025,Happiness,Happiness,Neutral,2,1,0,0,0
Ses03_happy_10_B_027,Ses03_happy_10_B_026,Ses03_happy_10_A_025,Happiness,Happiness,Neutral,1,2,0,0,0
Ses03_happy_10_A_029,Ses03_happy_10_A_028,Ses03_happy_10_B_027,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_A_031,Ses03_happy_10_A_029,Ses03_happy_10_B_027,Happiness,Happiness,Happiness,1,3,0,0,0
Ses03_happy_10_B_032,Ses03_happy_10_B_027,Ses03_happy_10_A_031,Happiness,Happiness,Happiness,4,1,0,0,0
Ses03_happy_10_A_033,Ses03_happy_10_A_031,Ses03_happy_10_B_032,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_034,Ses03_happy_10_A_033,Ses03_happy_10_B_032,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_B_035,Ses03_happy_10_B_032,Ses03_happy_10_A_034,Happiness,Happiness,Happiness,3,1,0,0,0
Ses03_happy_10_A_036,Ses03_happy_10_A_034,Ses03_happy_10_B_035,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_037,Ses03_happy_10_A_036,Ses03_happy_10_B_035,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_B_039,Ses03_happy_10_B_035,Ses03_happy_10_A_037,Happiness,Happiness,Happiness,3,1,0,0,0
Ses03_happy_10_A_040,Ses03_happy_10_A_037,Ses03_happy_10_B_039,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_043,Ses03_happy_10_B_039,Ses03_happy_10_A_040,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_045,Ses03_happy_10_A_040,Ses03_happy_10_B_043,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_046,Ses03_happy_10_B_043,Ses03_happy_10_A_045,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_047,Ses03_happy_10_A_045,Ses03_happy_10_B_046,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_048,Ses03_happy_10_A_047,Ses03_happy_10_B_046,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_A_056,Ses03_happy_10_A_054,Ses03_happy_10_B_055,Happiness,Happiness,Disappointment,2,1,0,0,0
Ses03_happy_10_A_057,Ses03_happy_10_A_056,Ses03_happy_10_B_055,Happiness,Happiness,Disappointment,1,2,0,0,0
Ses03_happy_10_A_058,Ses03_happy_10_A_057,Ses03_happy_10_B_055,Happiness,Happiness,Disappointment,1,3,0,0,0
Ses03_happy_10_A_062,Ses03_happy_10_A_058,Ses03_happy_10_B_061,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_063,Ses03_happy_10_B_061,Ses03_happy_10_A_062,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_064,Ses03_happy_10_B_063,Ses03_happy_10_A_062,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_10_A_065,Ses03_happy_10_A_062,Ses03_happy_10_B_064,Happiness,Happiness,Happiness,3,1,0,0,0
Ses03_happy_10_B_067,Ses03_happy_10_B_064,Ses03_happy_10_A_065,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_A_069,Ses03_happy_10_A_065,Ses03_happy_10_B_068,Happiness,Happiness,Surprise,3,1,0,0,0
Ses03_happy_10_A_071,Ses03_happy_10_A_069,Ses03_happy_10_B_070,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_10_B_073,Ses03_happy_10_B_070,Ses03_happy_10_A_071,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_B_001,pad,pad,Neutral,pad,pad,None,None,0,None,None
Ses03_happy_12_A_003,pad,Ses03_happy_12_B_002,Happiness,pad,Happiness,None,1,0,None,0
Ses03_happy_12_B_004,Ses03_happy_12_B_002,Ses03_happy_12_A_003,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_006,Ses03_happy_12_A_003,Ses03_happy_12_B_004,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_B_008,Ses03_happy_12_B_004,Ses03_happy_12_A_006,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_009,Ses03_happy_12_A_006,Ses03_happy_12_B_008,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_011,Ses03_happy_12_A_009,Ses03_happy_12_B_008,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_12_A_012,Ses03_happy_12_A_011,Ses03_happy_12_B_008,Happiness,Happiness,Happiness,1,3,0,0,0
Ses03_happy_12_A_014,Ses03_happy_12_A_012,Ses03_happy_12_B_008,Happiness,Happiness,Happiness,1,4,0,0,0
Ses03_happy_12_B_015,Ses03_happy_12_B_008,Ses03_happy_12_A_014,Happiness,Happiness,Happiness,5,1,0,0,0
Ses03_happy_12_A_017,Ses03_happy_12_A_014,Ses03_happy_12_B_015,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_B_018,Ses03_happy_12_B_015,Ses03_happy_12_A_017,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_019,Ses03_happy_12_A_017,Ses03_happy_12_B_018,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_B_020,Ses03_happy_12_B_018,Ses03_happy_12_A_019,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_021,Ses03_happy_12_A_019,Ses03_happy_12_B_020,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_022,Ses03_happy_12_A_021,Ses03_happy_12_B_020,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_12_B_023,Ses03_happy_12_B_020,Ses03_happy_12_A_022,Happiness,Happiness,Happiness,3,1,0,0,0
Ses03_happy_12_B_025,Ses03_happy_12_B_023,Ses03_happy_12_A_024,Happiness,Happiness,Surprise,2,1,0,0,0
Ses03_happy_12_B_026,Ses03_happy_12_B_025,Ses03_happy_12_A_024,Happiness,Happiness,Surprise,1,2,0,0,0
Ses03_happy_12_B_028,Ses03_happy_12_B_026,Ses03_happy_12_A_027,Happiness,Happiness,Surprise,2,1,0,0,0
Ses03_happy_12_A_034,Ses03_happy_12_A_031,Ses03_happy_12_B_032,Happiness,Happiness,Surprise,2,1,0,0,0
Ses03_happy_12_A_035,Ses03_happy_12_A_034,Ses03_happy_12_B_032,Happiness,Happiness,Surprise,1,2,0,0,0
Ses03_happy_12_A_038,Ses03_happy_12_A_035,Ses03_happy_12_B_037,Happiness,Happiness,Happiness,2,1,0,0,0
Ses03_happy_12_A_040,Ses03_happy_12_A_038,Ses03_happy_12_B_037,Happiness,Happiness,Happiness,1,2,0,0,0
Ses03_happy_12_B_041,Ses03_happy_12_B_037,Ses03_happy_12_A_040,Happiness,Happiness,Happiness,3,1,0,0,0
Ses03_happy_12_A_042,Ses03_happy_12_A_040,Ses03_happy_12_B_041,Happiness,Happiness,Happiness,2,1,0,0,0
